OBJECTID,Naziv_staj,Linije,Opis,Napomena,RBR_GC_2,MBR_GC,IME_GC,IME_GO,IME_ZUPANI,SIFRA_PJ,sjediste_G,Shape_Leng,Shape_Area
"482",Graberje - zapad,"126,135",smjer Èrnomerec,15.926591001000077 45.81770099900007,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"483",Graberje 48  -jug,"135",smjer Èrnomerec,15.92273300000005 45.81967799900008,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"484",Graberje 48 - sjever,"135",smjer okreti¹te Graberje,15.92298500000004 45.81961699900006,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"532",Hercegovaèka 21 - zapad,"148",smjer Reljkoviæeva,15.956684000000052 45.814339999000026,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"602",Jablanovac - zapad,"128",smjer Èrnomerec,15.937977000000046 45.82219199900004,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"637",Jelenovac 8  - istok,"139",smjer Reljkoviæeva,15.953230000000076 45.82377499900008,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"638",Jelenovac-©ercerova - istok,"139",smjer Reljkoviæeva,15.952577000000076 45.82972699900006,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"666",Josipa ©abana - istok,"127",smjer Mikuliæi,15.931216000000063 45.827963999000076,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"667",Josipa ©abana - zapad,"127",smjer Èrnomerec,15.930967999000075 45.828553999000064,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"735",Kestenovac-Drage - istok,"129",smjer Dediæi,15.945004999000048 45.82761899900004,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"736",Kestenovac-Drage - zapad,"129",smjer Mandalièina,15.94485700000007 45.82763399900006,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"762",Kosirnikova - istok,"141",smjer okreti¹te Vinogradi,15.95357000000007 45.816508999000064,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"763",Kosirnikova - zapad,"141",smjer Reljkoviæeva,15.953465000000051 45.81645699900008,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"764",Kosirnikova 12 - istok,"139",smjer Jelenovac,15.95397900000006 45.81681099900004,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"765",Kosirnikova 9 - zapad,"139",smjer Reljkoviæeva,15.953943000000038 45.81704599900007,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"766",Kosirnikova - Jelenov. - istok,"139",smjer Jelenovac,15.954453000000058 45.81853399900007,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"767",Kosirnikova - Jelenov. - zapad,"139",smjer Reljkoviæeva,15.954380000000072 45.81885499900005,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"768",Kosirnikova - SRC Jel - zapad,"139",smjer Reljkoviæeva,15.956254000000058 45.82177799900006,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"771",Kotoripska - istok,"135",smjer okreti¹te  Graberje,15.918015001000072 45.822695999000075,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"772",Kotoripska - zapad,"135",smjer Èrnomerec,15.91796000000005 45.822582999000076,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"810",Kuni¹èak  - istok,"129",smjer ©estinski dol,15.944968000000074 45.81604299900005,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"811",Kuni¹èak - zapad,"129",smjer Mandalièina,15.945500000000038 45.81515999900006,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"815",Kusto¹ijanska - jug,"119,120,121,122,123,124,125,130,131,136,137,146,172",smjer prema gradu,15.929252000000076 45.81382599900007,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"816",Kusto¹ijanska - sjever,"119,120,121,122,123,124,125,130,131,136,137,146,172",smjer iz grada,15.928247001000045 45.81375599900008,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"817",Kusto¹ijansk - Krvariæ - istok,"126",smjer Krvariæ,15.920865001000038 45.83620599900007,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"818",Kusto¹ijansk - Krvariæ - zapad,"126",smjer  Èrnomerec,15.919312000000048 45.83701099900003,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"819",Kusto¹ijski venec - istok,"126",smjer Krvariæ,15.922619000000054 45.82510999900006,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"820",Kusto¹ijski venec - zapad,"126",smjer Èrnomerec,15.922248000000025 45.82557199900003,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"874",Lubenjaki - istok,"127",smjer okreti¹te  Mikuliæi,15.928263000000072 45.840031999000075,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"875",Lubenjaki - zapad,"127",smjer Èrnomerec,15.92789300000004 45.84067299900005,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"884",Luk¹iæi 30 - istok,"128",smjer Mikuliæi,15.938802999000075 45.84997599900004,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"885",Luk¹iæi 30 - jug,"128",smjer Èrnomerec,15.93852400000003 45.85014399900007,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"886",Luk¹iæi - okreti¹te - ulaz\izlaz linija 128,"128",okreti¹te Luk¹iæi,15.93519800100006 45.85308299900004,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"904",Mandalièina - istok,"129",smjer Vrhovec,15.949163000000055 45.81361499900004,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"905",Mandalièina - zapad,"129",smjer Kuni¹èak,15.949037000000033 45.81378699900006,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"970",Mikuliæi - Talani,"127",smjer okreti¹te Mikuliæi,15.928840999000045 45.84741099900003,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"971",Mikuliæi - Talani,"127",smjer Èrnomerec,15.928687000000025 45.847950999000034,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"991",Miroslava Vaupotiæa - istok,"127",smjer okreti¹te Mikuliæi,15.92961500000007 45.835927999000035,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"992",Miroslava Vaupotiæa - zapad,"127",smjer Èrnomerec,15.929478000000074 45.83587799900005,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1021",MUP - jug,"119,120,121,122,123,124,125,130,131,136,137,146,172",smjer prema gradu,15.922067000000027 45.81249099900003,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1092",Orahovac - istok,"128",smjer Luk¹iæi,15.938523001000021 45.823476999000036,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1093",Orahovac - zapad,"128",smjer Èrnomerec,15.938131000000055 45.82402499900007,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1119",Pantovèak 102 - istok,"101, 105, 138",smjer okreti¹te Pantovèak,15.960129000000052 45.82178799900004,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1120",Pantovèak 102 - zapad,"101, 105",smjer Britanski trg,15.960127000000057 45.822722999000064,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1121",Pantovèak 128 - istok,"101, 105, 138",smjer okreti¹te Pantovèak,15.96113500000007 45.82466499900005,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1122",Pantovèak 128 - zapad,"101, 105",smjer Britanski trg,15.96127400000006 45.825183999000046,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1123",Pantovèak 156  - istok,"101, 105, 138",smjer okreti¹te Pantovèak,15.961463000000037 45.82804099900005,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1124",Pantovèak 156 - zapad,"101, 105",smjer Britanski trg,15.961278999000058 45.828241999000056,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1127",Pantovèak 241 - istok,"101, 105",smjer okreti¹te Pantovèak,15.959185000000048 45.840632999000036,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1128",Pantovèak 241 - zapad,"101, 105",smjer Britanski trg,15.959295000000054 45.84033399900005,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1131",Pantovèak 82 - istok,"101, 105, 138",smjer okreti¹te Pantovèak,15.960658000000024 45.81941899900005,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1132",Pantovèak 82 - zapad,"101, 105",smjer Britanski trg,15.960436000000072 45.81958999900007,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1181",Podfu¹èak - istok,"129",smjer Dediæi,15.945525000000032 45.83146799900004,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1182",Podfu¹èak - zapad,"129",smjer Mandalièina,15.945193000000074 45.83208299900008,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1222",Prilaz b. Filipoviæa - jug,"109,134,146",smjer Selska cesta,15.934753000000057 45.81208399900004,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1223",Prilaz b. Filipoviæa - zapad,"134",smjer Selska cesta\Zagrebaèka cesta,15.931458000000077 45.81265999900006,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1281","Reljkoviæeva - ulaz\izlaz linije 139,141,146,148","139,141,146,148",okreti¹te Reljkoviæeva,15.955186000000026 45.812478999000064,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1387",Seli¹æe - istok,"128",smjer Luk¹iæi,15.936146000000065 45.84307799900006,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1388",Seli¹æe - zapad,"128",smjer Èrnomerec,15.936022000000037 45.843386999000074,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1391",Selska - istok,"109",smjer Èrnomerec,15.94216300000005 45.812522999000066,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1392",Selska - jug,"109,146",smjer Novi Zagreb\Reljkoviæeva,15.941233999000076 45.81172899900008,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1397",©ercerova 31 - zapad,"139",smjer Reljkoviæeva ulica,15.958481000000063 45.82539199900003,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1398",©ercerova 84 - zapad,"139",smjer Reljkoviæeva ulica,15.955339000000038 45.828178999000045,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1399",©ercerova - ©er. preèac - istok,"139",smjer Reljkoviæeva ulica,15.957696999000063 45.825660999000036,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1402",©estin. dol odvojak - istok,"129",smjer Dediæi,15.943754001000059 45.824680999000066,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1403",©estin. dol odvojak - zapad,"129",smjer Mandalièina,15.943177000000048 45.82385799900004,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1406",©estinski dol - ulaz\izlaz linija 129,"129",okreti¹te ©estinski dol,15.945313000000056 45.83397099900003,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1407",©estinski dol 58 - istok,"129",smjer Dediæi,15.94417500000003 45.82105499900007,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1408",©estinski dol 58 - zapad,"129",smjer Mandalièina,15.94399500000003 45.820587999000054,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1443",Skoèiloviæi  - zapad,"126",smjer Èrnomerec,15.925907000000052 45.82165299900004,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1444",Skoèiloviæi - istok,"126",smjer Krvariæ,15.925850000000025 45.82225099900006,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1528",Strma cesta - istok,"127",smjer Mikuliæi,15.93480100000005 45.82350199900003,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1529",Strma cesta - zapad,"127",smjer Èrnomerec,15.93405400000006 45.82403499900005,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1561",Sveti Duh - istok,"128",smjer  Luk¹iæi,15.937950000000058 45.81981999900006,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1562",Sveti Duh - zapad,"128",smjer Èrnomerec,15.937835000000064 45.81986499900006,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1581",Tre¹èak - istok,"128",smjer Luk¹iæi,15.935971000000052 45.84139599900004,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1582",Tre¹èak - zapad,"128",smjer Èrnomerec,15.935869000000025 45.84105599900005,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1598",Trpuèev breg - istok,"128",smjer Luk¹iæi,15.93882300000007 45.84738699900004,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1599",Trpuèev breg - zapad,"128",smjer Èrnomerec,15.938672000000054 45.84732299900003,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1600",Trsje - istok,"128",smjer Luk¹iæi,15.939056999000059 45.83096999900005,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1601",Trsje - zapad,"128",smjer Èrnomerec,15.938667000000066 45.83026799900006,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1624",Ulica Èrnomerec 46 - istok,"127",smjer Mikuliæi,15.935260000000028 45.82007999900003,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1625",Ulica Èrnomerec 46 - zapad,"127",smjer Èrnomerec,15.935471999000072 45.81949099900004,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1663",Vidovèica - istok,"129",smjer okreti¹te Vrhovec,15.949483000000043 45.83345999900007,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1664",Vidovèica - zapad,"129",smjer Mandalièina,15.949477000000059 45.83371899900004,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1665",Vidovèica I. - istok,"129",smjer okreti¹te Vrhovec,15.952284000000077 45.839693999000076,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1666",Vidovèica I. - zapad,"129",smjer Mandalièina,15.952233000000035 45.840572999000074,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1678",Viktora Vide - istok,"128",smjer Luk¹iæi,15.93581800000004 45.838553999000055,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1679",Viktora Vide - zapad,"128",smjer Èrnomerec,15.935684001000027 45.83828899900004,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1687",Vinogradi - istok,"129",smjer okreti¹te Vrhovec,15.947200000000066 45.82543499900004,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1688",Vinogradi - zapad,"129",smjer Mandalièina,15.946961999000052 45.82517800000005,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1689",Vinogradi 24 b - istok,"141",smjer okreti¹te Vrhovec,15.949834000000067 45.82155499900006,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1690",Vinogradi 27 - zapad,"141",smjer Reljkoviæeva,15.949823001000027 45.82133199900005,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1691",Vinogradi - okreti¹te - ulaz\izlaz linija 141,"141",okreti¹te Vinogradi,15.948262001000046 45.82464499900004,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1692",Vinogradska 3 - zapad,"139,141",smjer Reljkoviæeva ulica,15.955936000000065 45.81344099900008,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1693",Vinogradska 75 - zapad,"141",smjer Reljkoviæeva,15.951711000000046 45.81994699900008,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1694",Vinogradska 88 a - istok,"141",smjer okreti¹te Vrhovec,15.951824999000053 45.81998199900005,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1726",Vrhovec 196 - zapad,"129",smjer Mandalièina,15.948427001000027 45.830980999000076,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1727",Vrhovec 196 - istok,"129",smjer okreti¹te Vrhovec,15.948585000000037 45.83111499900008,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1728",Vrhovec 233 - istok,"129",smjer okreti¹te Vrhovec,15.951499001000059 45.83634299900007,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1729",Vrhovec 62 - istok,"129",smjer Vidovèica,15.947718001000055 45.82069099900008,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1730",Vrhovec 62 - zapad,"129",smjer Mandalièina,15.94759700000003 45.82072999900004,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1780",Zati¹je - istok,"129",smjer Vidovèica,15.947978000000035 45.81760999900007,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1781",Zati¹je - zapad,"129",smjer Mandalièina,15.947649999000078 45.817840999000055,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1782","Zavr¹je - istok, izlaz linija 151","126,151",smjer Krvariæ,15.922346000000061 45.83112499900005,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
"1783","Zavr¹je - zapad, ulaz linija 151","126,151",smjer Èrnomerec,15.921996000000036 45.831344999000066,"10","00094",?RNOMEREC,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Trg Francuske Republike 15",29265.13921090000,24233170.62640000135
